:::MLLOG {"namespace": "", "time_ms": 1634342508945, "event_type": "POINT_IN_TIME", "key": "submission_benchmark", "value": "maskrcnn", "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/utils/mlperf_logger.py", "lineno": 77}}
:::MLLOG {"namespace": "", "time_ms": 1634342516895, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 658}}
:::MLLOG {"namespace": "", "time_ms": 1634342516902, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 658}}
:::MLLOG {"namespace": "", "time_ms": 1634342516948, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 658}}
:::MLLOG {"namespace": "", "time_ms": 1634342516955, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 658}}
:::MLLOG {"namespace": "", "time_ms": 1634342577549, "event_type": "POINT_IN_TIME", "key": "seed", "value": 3076373760, "metadata": {"file": "tools/train_mlperf.py", "lineno": 716}}
:::MLLOG {"namespace": "", "time_ms": 1634342592991, "event_type": "POINT_IN_TIME", "key": "d_batch_size", "value": 0.6666666666666666, "metadata": {"file": "tools/train_mlperf.py", "lineno": 759}}
:::MLLOG {"namespace": "", "time_ms": 1634342592991, "event_type": "POINT_IN_TIME", "key": "global_batch_size", "value": 272, "metadata": {"file": "tools/train_mlperf.py", "lineno": 353}}
:::MLLOG {"namespace": "", "time_ms": 1634342592991, "event_type": "POINT_IN_TIME", "key": "num_image_candidates", "value": 1000, "metadata": {"file": "tools/train_mlperf.py", "lineno": 354}}
:::MLLOG {"namespace": "", "time_ms": 1634342592991, "event_type": "POINT_IN_TIME", "key": "gradient_accumulation_steps", "value": 1, "metadata": {"file": "tools/train_mlperf.py", "lineno": 355}}
:::MLLOG {"namespace": "", "time_ms": 1634342593324, "event_type": "POINT_IN_TIME", "key": "weights_initialization", "value": null, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/modeling/backbone/fpn.py", "lineno": 44, "tensor": "FPN_inner_block1"}}
:::MLLOG {"namespace": "", "time_ms": 1634342593332, "event_type": "POINT_IN_TIME", "key": "weights_initialization", "value": null, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/modeling/backbone/fpn.py", "lineno": 47, "tensor": "FPN_layer_block1"}}
:::MLLOG {"namespace": "", "time_ms": 1634342593333, "event_type": "POINT_IN_TIME", "key": "weights_initialization", "value": null, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/modeling/backbone/fpn.py", "lineno": 44, "tensor": "FPN_inner_block2"}}
:::MLLOG {"namespace": "", "time_ms": 1634342593340, "event_type": "POINT_IN_TIME", "key": "weights_initialization", "value": null, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/modeling/backbone/fpn.py", "lineno": 47, "tensor": "FPN_layer_block2"}}
:::MLLOG {"namespace": "", "time_ms": 1634342593343, "event_type": "POINT_IN_TIME", "key": "weights_initialization", "value": null, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/modeling/backbone/fpn.py", "lineno": 44, "tensor": "FPN_inner_block3"}}
:::MLLOG {"namespace": "", "time_ms": 1634342593350, "event_type": "POINT_IN_TIME", "key": "weights_initialization", "value": null, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/modeling/backbone/fpn.py", "lineno": 47, "tensor": "FPN_layer_block3"}}
:::MLLOG {"namespace": "", "time_ms": 1634342593354, "event_type": "POINT_IN_TIME", "key": "weights_initialization", "value": null, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/modeling/backbone/fpn.py", "lineno": 44, "tensor": "FPN_inner_block4"}}
:::MLLOG {"namespace": "", "time_ms": 1634342593361, "event_type": "POINT_IN_TIME", "key": "weights_initialization", "value": null, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/modeling/backbone/fpn.py", "lineno": 47, "tensor": "FPN_layer_block4"}}
:::MLLOG {"namespace": "", "time_ms": 1634342593369, "event_type": "POINT_IN_TIME", "key": "weights_initialization", "value": null, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/modeling/rpn/rpn.py", "lineno": 44, "tensor": "RPNHead_conv"}}
:::MLLOG {"namespace": "", "time_ms": 1634342593369, "event_type": "POINT_IN_TIME", "key": "weights_initialization", "value": null, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/modeling/rpn/rpn.py", "lineno": 45, "tensor": "RPNHead_cls"}}
:::MLLOG {"namespace": "", "time_ms": 1634342593369, "event_type": "POINT_IN_TIME", "key": "weights_initialization", "value": null, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/modeling/rpn/rpn.py", "lineno": 46, "tensor": "RPNHead_bbox"}}
:::MLLOG {"namespace": "", "time_ms": 1634342593492, "event_type": "POINT_IN_TIME", "key": "weights_initialization", "value": null, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/modeling/roi_heads/box_head/roi_box_feature_extractors.py", "lineno": 83, "tensor": "ROI_BOX_FEATURE_EXTRACTOR_fc6"}}
:::MLLOG {"namespace": "", "time_ms": 1634342593502, "event_type": "POINT_IN_TIME", "key": "weights_initialization", "value": null, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/modeling/roi_heads/box_head/roi_box_feature_extractors.py", "lineno": 86, "tensor": "ROI_BOX_FEATURE_EXTRACTOR_fc7"}}
:::MLLOG {"namespace": "", "time_ms": 1634342593505, "event_type": "POINT_IN_TIME", "key": "weights_initialization", "value": null, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/modeling/roi_heads/box_head/roi_box_predictors.py", "lineno": 50, "tensor": "ROI_BOX_PREDICTOR_cls"}}
:::MLLOG {"namespace": "", "time_ms": 1634342593507, "event_type": "POINT_IN_TIME", "key": "weights_initialization", "value": null, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/modeling/roi_heads/box_head/roi_box_predictors.py", "lineno": 52, "tensor": "ROI_BOX_PREDICTOR_bbox"}}
:::MLLOG {"namespace": "", "time_ms": 1634342593517, "event_type": "POINT_IN_TIME", "key": "weights_initialization", "value": null, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/modeling/roi_heads/mask_head/roi_mask_feature_extractors.py", "lineno": 52, "tensor": "ROI_MASK_FEATURE_EXTRACTOR_fcn1"}}
:::MLLOG {"namespace": "", "time_ms": 1634342593525, "event_type": "POINT_IN_TIME", "key": "weights_initialization", "value": null, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/modeling/roi_heads/mask_head/roi_mask_feature_extractors.py", "lineno": 52, "tensor": "ROI_MASK_FEATURE_EXTRACTOR_fcn2"}}
:::MLLOG {"namespace": "", "time_ms": 1634342593532, "event_type": "POINT_IN_TIME", "key": "weights_initialization", "value": null, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/modeling/roi_heads/mask_head/roi_mask_feature_extractors.py", "lineno": 52, "tensor": "ROI_MASK_FEATURE_EXTRACTOR_fcn3"}}
:::MLLOG {"namespace": "", "time_ms": 1634342593540, "event_type": "POINT_IN_TIME", "key": "weights_initialization", "value": null, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/modeling/roi_heads/mask_head/roi_mask_feature_extractors.py", "lineno": 52, "tensor": "ROI_MASK_FEATURE_EXTRACTOR_fcn4"}}
:::MLLOG {"namespace": "", "time_ms": 1634342593545, "event_type": "POINT_IN_TIME", "key": "weights_initialization", "value": null, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/modeling/roi_heads/mask_head/roi_mask_predictors.py", "lineno": 42, "tensor": "ROI_MASK_PREDICTOR_fcn5"}}
:::MLLOG {"namespace": "", "time_ms": 1634342593545, "event_type": "POINT_IN_TIME", "key": "weights_initialization", "value": null, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/modeling/roi_heads/mask_head/roi_mask_predictors.py", "lineno": 43, "tensor": "ROI_MASK_PREDICTOR_fcn_logits"}}
:::MLLOG {"namespace": "", "time_ms": 1634342753508, "event_type": "POINT_IN_TIME", "key": "opt_name", "value": "sgd_with_momentum", "metadata": {"file": "tools/train_mlperf.py", "lineno": 480}}
:::MLLOG {"namespace": "", "time_ms": 1634342753508, "event_type": "POINT_IN_TIME", "key": "opt_base_learning_rate", "value": 0.24, "metadata": {"file": "tools/train_mlperf.py", "lineno": 481}}
:::MLLOG {"namespace": "", "time_ms": 1634342753508, "event_type": "POINT_IN_TIME", "key": "opt_learning_rate_warmup_steps", "value": 1800, "metadata": {"file": "tools/train_mlperf.py", "lineno": 482}}
:::MLLOG {"namespace": "", "time_ms": 1634342753508, "event_type": "POINT_IN_TIME", "key": "opt_learning_rate_warmup_factor", "value": 0.000133, "metadata": {"file": "tools/train_mlperf.py", "lineno": 483}}
:::MLLOG {"namespace": "", "time_ms": 1634342753508, "event_type": "POINT_IN_TIME", "key": "opt_learning_rate_decay_factor", "value": 0.1, "metadata": {"file": "tools/train_mlperf.py", "lineno": 484}}
:::MLLOG {"namespace": "", "time_ms": 1634342753508, "event_type": "POINT_IN_TIME", "key": "opt_learning_rate_decay_steps", "value": [5294, 7058], "metadata": {"file": "tools/train_mlperf.py", "lineno": 485}}
:::MLLOG {"namespace": "", "time_ms": 1634342753509, "event_type": "POINT_IN_TIME", "key": "min_image_size", "value": 800, "metadata": {"file": "tools/train_mlperf.py", "lineno": 486}}
:::MLLOG {"namespace": "", "time_ms": 1634342753509, "event_type": "POINT_IN_TIME", "key": "max_image_size", "value": 1333, "metadata": {"file": "tools/train_mlperf.py", "lineno": 487}}
:::MLLOG {"namespace": "", "time_ms": 1634342890953, "event_type": "INTERVAL_END", "key": "init_stop", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 547}}
:::MLLOG {"namespace": "", "time_ms": 1634342988074, "event_type": "INTERVAL_START", "key": "run_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 549}}
:::MLLOG {"namespace": "", "time_ms": 1634342989532, "event_type": "POINT_IN_TIME", "key": "eval_samples", "value": 1, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/tester.py", "lineno": 77}}
:::MLLOG {"namespace": "", "time_ms": 1634342993939, "event_type": "POINT_IN_TIME", "key": "train_samples", "value": 20000, "metadata": {"file": "tools/train_mlperf.py", "lineno": 567}}
:::MLLOG {"namespace": "", "time_ms": 1634342994655, "event_type": "INTERVAL_START", "key": "block_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 331, "first_epoch_num": 1, "epoch_count": 1}}
:::MLLOG {"namespace": "", "time_ms": 1634342994655, "event_type": "INTERVAL_START", "key": "epoch_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 332, "epoch_num": 1}}
:::MLLOG {"namespace": "", "time_ms": 1634342997153, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.06421681880950927, "data": 0.014362940788269043, "loss": 2.7070367789268492, "loss_classifier": 1.3190710204839706, "loss_box_reg": 0.03203046293908301, "loss_mask": 0.8349731469154358, "loss_objectness": 0.40673823922872543, "loss_rpn_box_reg": 0.1142238810332492, "throughput": 4235.650489116444}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 50}}
:::MLLOG {"namespace": "", "time_ms": 1634342997153, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 4235.650489116444, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634342998310, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.043677823543548586, "data": 0.007233750820159912, "loss": 1.9819498997926712, "loss_classifier": 0.7991145082935691, "loss_box_reg": 0.05496412232915219, "loss_mask": 0.7421687006950378, "loss_objectness": 0.2817664943821728, "loss_rpn_box_reg": 0.10393605674733408, "throughput": 6227.416522455722}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 100}}
:::MLLOG {"namespace": "", "time_ms": 1634342998310, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 6227.416522455722, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634342999463, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.03680206616719564, "data": 0.004856003125508626, "loss": 1.7693158030509948, "loss_classifier": 0.6767003343005975, "loss_box_reg": 0.09368765902522701, "loss_mask": 0.6949259146054586, "loss_objectness": 0.21795766460398833, "loss_rpn_box_reg": 0.08604421379743143, "throughput": 7390.889380076529}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 150}}
:::MLLOG {"namespace": "", "time_ms": 1634342999463, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 7390.889380076529, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634343000606, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.033319735527038576, "data": 0.003666834831237793, "loss": 1.6551889526844024, "loss_classifier": 0.613831747919321, "loss_box_reg": 0.11398139400995902, "loss_mask": 0.6584411519765854, "loss_objectness": 0.1863245417550206, "loss_rpn_box_reg": 0.08261010700080078, "throughput": 8163.330101443187}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 200}}
:::MLLOG {"namespace": "", "time_ms": 1634343000606, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 8163.330101443187, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634343001769, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.031306400299072265, "data": 0.0029535388946533205, "loss": 1.559158227443695, "loss_classifier": 0.5745551038086414, "loss_box_reg": 0.12585226823784443, "loss_mask": 0.6209388567209244, "loss_objectness": 0.16142775252461433, "loss_rpn_box_reg": 0.07638424187176861, "throughput": 8688.319238288806}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 250}}
:::MLLOG {"namespace": "", "time_ms": 1634343001769, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 8688.319238288806, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634343002900, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.029859609603881836, "data": 0.0024787044525146486, "loss": 1.537352971037229, "loss_classifier": 0.567495410318176, "loss_box_reg": 0.1429154029521473, "loss_mask": 0.589567129065593, "loss_objectness": 0.15501570378740628, "loss_rpn_box_reg": 0.08235932637103058, "throughput": 9109.29525229423}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 300}}
:::MLLOG {"namespace": "", "time_ms": 1634343002900, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 9109.29525229423, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634343004043, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.02885938916887556, "data": 0.0021391003472464427, "loss": 1.4838203811645507, "loss_classifier": 0.5464241423990045, "loss_box_reg": 0.14771934087005067, "loss_mask": 0.5690102433732578, "loss_objectness": 0.14231784396937916, "loss_rpn_box_reg": 0.0783488095876029, "throughput": 9425.008908135454}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 350}}
:::MLLOG {"namespace": "", "time_ms": 1634343004043, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 9425.008908135454, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634343005183, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.028102657794952392, "data": 0.0018842697143554687, "loss": 1.4375237096846103, "loss_classifier": 0.5278341828659177, "loss_box_reg": 0.14991393045041498, "loss_mask": 0.5491317415609955, "loss_objectness": 0.13407048750203102, "loss_rpn_box_reg": 0.07657336526943254, "throughput": 9678.799848207054}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 400}}
